ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( ft);LOCATION Speed ( Kmh);LOCATION Accuracy ( ft);Temperature ( °F);Level (%);Voltage (Volt);Time since start in ms ; 
-3.5844; -2.6091; 9.4078; -0.0805; 0.0; 0.1768; 100.33; 12.99; -24.41; 44.947052; -93.04042; 695.8; 16.199999; 22.6; 64.4; 55.0; 3.738; 700523; 
-3.5804; -2.0015; 9.1595; 0.0; -0.0212; 0.1246; 100.88; 11.61; -24.24; 44.947052; -93.04042; 695.8; 16.199999; 22.6; 64.4; 55.0; 3.738; 701023; 
-3.6819; -1.3897; 9.2358; 0.0; 0.0; 0.0873; 100.99; 10.63; -24.12; 44.947052; -93.04042; 695.8; 16.199999; 22.6; 64.4; 55.0; 3.738; 701523; 
-3.6645; -1.1557; 9.4328; 0.0; 0.0405; 0.0449; 102.32; 8.33; -23.53; 44.947052; -93.04042; 695.8; 16.199999; 22.6; 64.4; 55.0; 3.738; 702024; 
-2.5182; -0.5324; 9.6618; 0.0338; 0.0; 0.0201; 102.92; 7.45; -23.31; 44.947052; -93.04042; 695.8; 16.199999; 22.6; 64.4; 55.0; 3.738; 702526; 
-2.4305; -0.3365; 9.7242; 0.0197; 0.0415; 0.0; 104.05; 5.27; -20.22; 44.947052; -93.04042; 695.8; 16.199999; 22.6; 64.4; 55.0; 3.738; 703035; 
-3.0839; -0.1708; 9.2392; 0.0227; 0.0; 0.0; 104.85; 3.61; -19.3; 44.947052; -93.04042; 695.8; 16.199999; 22.6; 64.4; 55.0; 3.738; 703535; 
-3.2253; -0.162; 9.4329; 0.0278; 0.0211; -0.0223; 105.62; 2.08; -19.32; 44.947052; -93.04042; 695.8; 16.199999; 22.6; 64.4; 55.0; 3.738; 704035; 
-3.315; -0.0145; 9.3946; 0.0254; 0.0; -0.0274; 106.42; 1.16; -19.55; 44.947052; -93.04042; 695.8; 16.199999; 22.6; 64.4; 55.0; 3.738; 704535; 
-3.3602; 0.16; 9.5034; 0.0369; 0.0; -0.0206; 107.06; 0.53; -19.61; 44.947052; -93.04042; 695.8; 16.199999; 22.6; 64.4; 55.0; 3.738; 705036; 
-3.394; 0.2217; 9.3855; 0.0; 0.0; -0.0362; 107.95; -0.1; -19.69; 44.947052; -93.04042; 695.8; 16.199999; 22.6; 64.4; 55.0; 3.738; 705538; 
-3.2791; 0.1563; 9.3624; 0.0; 0.0295; -0.0303; 108.23; -0.36; -19.7; 44.94754; -93.040504; 712.9; 27.0; 38.7; 64.4; 55.0; 3.738; 706058; 
-3.2083; 0.2332; 9.213; 0.0; -0.0335; -0.0374; 108.26; -0.96; -19.77; 44.94754; -93.040504; 712.9; 27.0; 38.7; 64.4; 55.0; 3.738; 706558; 
-2.8068; 0.4818; 9.5988; 0.0178; -0.0473; -0.0392; 108.58; -1.7; -19.05; 44.94754; -93.040504; 712.9; 27.0; 38.7; 64.4; 55.0; 3.738; 707058; 
-2.7926; 0.2401; 9.5626; 0.0; 0.0; -0.0216; 108.46; -1.89; -18.1; 44.94754; -93.040504; 712.9; 27.0; 38.7; 64.4; 55.0; 3.738; 707559; 
-2.6113; 0.3007; 9.2949; 0.0; 0.0391; -0.0183; 108.03; -1.85; -17.35; 44.94754; -93.040504; 712.9; 27.0; 38.7; 64.4; 55.0; 3.738; 708070; 
-2.7435; 0.1162; 9.4011; 0.0; 0.0455; 0.0; 107.9; -1.88; -17.05; 44.94754; -93.040504; 712.9; 27.0; 38.7; 64.4; 55.0; 3.738; 708600; 
-2.4989; 0.1395; 9.2728; 0.0; 0.0; 0.0; 107.7; -1.69; -16.68; 44.94754; -93.040504; 712.9; 27.0; 38.7; 64.0; 55.0; 3.699; 709101; 
-2.4922; 0.085; 9.6283; 0.0; 0.0; 0.0; 107.5; -1.5; -16.0; 44.94754; -93.040504; 712.9; 27.0; 38.7; 64.0; 55.0; 3.699; 709617; 
-2.3795; 0.1681; 9.7127; 0.0; 0.0; 0.0; 107.43; -1.21; -15.54; 44.94754; -93.040504; 712.9; 27.0; 38.7; 64.0; 55.0; 3.699; 710119; 
-2.4646; 0.0371; 9.679; 0.0; -0.03; 0.0; 107.49; -0.97; -14.69; 44.94754; -93.040504; 712.9; 27.0; 38.7; 64.0; 55.0; 3.699; 710620; 
-2.1205; 0.0903; 9.7063; 0.0; 0.034; 0.0; 107.5; -0.77; -13.97; 44.948097; -93.04049; 722.9; 36.899998; 35.5; 64.0; 55.0; 3.699; 711120; 
-1.7948; 0.1105; 9.7471; 0.0; 0.0; 0.0; 107.31; -0.75; -12.96; 44.948097; -93.04049; 722.9; 36.899998; 35.5; 64.0; 55.0; 3.699; 711652; 
-1.8549; 0.0545; 9.5793; 0.0; -0.0492; 0.0; 107.48; -0.66; -12.27; 44.948097; -93.04049; 722.9; 36.899998; 35.5; 64.0; 55.0; 3.699; 712153; 
-1.7231; -0.0266; 9.7337; 0.0; 0.0; 0.0232; 107.26; -0.52; -11.66; 44.948097; -93.04049; 722.9; 36.899998; 35.5; 64.0; 55.0; 3.699; 712653; 
-1.3436; 0.1096; 9.8157; 0.0; 0.0; 0.0219; 107.14; -0.44; -11.16; 44.948097; -93.04049; 722.9; 36.899998; 35.5; 64.0; 55.0; 3.699; 713154; 
-1.311; 0.1124; 9.7781; 0.0; 0.0; 0.0184; 106.57; -0.57; -9.6; 44.948097; -93.04049; 722.9; 36.899998; 35.5; 64.0; 55.0; 3.699; 713667; 
-1.1848; 0.1964; 9.957; -0.0232; 0.0; 0.0; 106.46; -0.62; -9.1; 44.948097; -93.04049; 722.9; 36.899998; 35.5; 64.0; 55.0; 3.699; 714168; 
-0.9685; 0.1718; 9.7802; -0.021; 0.0; 0.0; 106.59; -0.76; -8.17; 44.948097; -93.04049; 722.9; 36.899998; 35.5; 64.0; 55.0; 3.699; 714675; 
-1.0905; 0.3458; 9.9455; 0.0; 0.0; 0.0; 106.76; -1.03; -7.46; 44.948097; -93.04049; 722.9; 36.899998; 35.5; 64.0; 55.0; 3.699; 715192; 
-1.0541; 0.4583; 9.9778; 0.0; 0.0; 0.0; 106.9; -1.25; -7.15; 44.948097; -93.04049; 722.9; 36.899998; 35.5; 64.0; 55.0; 3.699; 715712; 
-0.9031; 0.2039; 9.7464; 0.0; 0.0; 0.0; 107.13; -1.51; -6.97; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 716214; 
-1.2869; 0.2946; 9.9666; 0.0; 0.0; 0.0; 107.2; -1.68; -6.86; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 716714; 
-1.3692; 0.2585; 9.7636; 0.0; 0.0478; 0.0; 107.38; -1.62; -7.23; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 717219; 
-1.5574; 0.2805; 9.7805; 0.0; -0.0226; 0.0; 107.28; -1.62; 7.41; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 717722; 
-2.4285; 0.2057; 9.5449; 0.0; 0.0295; 0.0; 107.42; -1.52; -9.75; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 718222; 
-2.48; 0.2013; 9.5519; 0.0; 0.0231; 0.0; 107.45; -1.42; -11.42; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 718776; 
-2.4696; 0.2272; 9.5335; 0.0; 0.0177; 0.0; 107.43; -1.35; -12.49; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 719297; 
-2.5025; 0.2067; 9.6356; 0.0; 0.0209; 0.0; 107.39; -1.28; -13.32; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 719797; 
-2.657; 0.1823; 9.5189; 0.0; 0.0443; 0.0; 107.24; -1.24; -14.15; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 720310; 
-2.6977; 0.1775; 9.6009; 0.0; -0.0399; 0.0; 107.04; -1.22; -14.75; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 720825; 
-2.6451; 0.2016; 9.4139; 0.0226; 0.0496; 0.0; 106.93; -1.25; -15.19; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 721326; 
-2.682; 0.2176; 9.5278; 0.0; 0.0; 0.0; 106.77; -1.22; -15.47; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 721827; 
-2.6824; 0.1843; 9.4597; 0.0; 0.0357; 0.0; 106.68; -1.22; -15.69; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 722328; 
-2.6622; 0.1763; 9.5732; 0.0; 0.0528; 0.0; 106.53; -1.21; -15.78; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 722832; 
-2.6627; 0.1721; 9.6905; 0.0; 0.0293; 0.0; 106.46; -1.17; -15.86; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 723333; 
-2.6889; 0.2006; 9.603; 0.0; 0.0389; 0.0; 106.35; -1.18; -15.95; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 723897; 
-2.6755; 0.1955; 9.6218; 0.0; -0.0368; 0.0; 106.4; -1.17; -15.96; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 724398; 
-2.7466; 0.191; 9.5513; -0.0178; -0.0443; 0.0; 106.38; -1.21; -15.99; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 724928; 
-2.6706; 0.1883; 9.5624; -0.0178; -0.0401; 0.0; 106.4; -1.18; -16.01; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 725435; 
-2.67; 0.1744; 9.7036; 0.0; -0.0263; 0.0; 106.4; -1.16; -16.04; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 725938; 
-2.6413; 0.17; 9.551; -0.0178; -0.0498; 0.0; 106.48; -1.15; -16.03; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 726439; 
-2.6936; 0.2242; 9.3781; 0.0; -0.0274; 0.0; 106.43; -1.17; -16.04; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 726952; 
-2.6782; 0.2036; 9.6843; 0.0174; 0.0429; 0.0; 106.37; -1.18; -16.04; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 727459; 
-2.6947; 0.2048; 9.6175; 0.0; 0.0322; 0.0; 106.33; -1.2; -16.05; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 727960; 
-2.6814; 0.1799; 9.4608; 0.0; 0.0417; 0.0; 106.41; -1.19; -16.08; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 728460; 
-2.6483; 0.2277; 9.7272; 0.0; 0.0; 0.0; 106.44; -1.2; -16.07; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 728960; 
-2.6975; 0.1641; 9.6528; 0.0; 0.0; 0.0; 106.47; -1.19; -16.06; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 729460; 
-2.7004; 0.2081; 9.5286; 0.0; 0.0395; 0.0; 106.47; -1.19; -16.05; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 729961; 
-2.6715; 0.1697; 9.4584; 0.0206; 0.065; 0.0; 106.42; -1.2; -16.06; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 730461; 
-2.7034; 0.2229; 9.6073; 0.0; 0.0; 0.0; 106.36; -1.21; -16.08; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 730999; 
-2.7067; 0.1573; 9.4719; 0.0; -0.0416; 0.0; 106.33; -1.23; -16.09; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 731530; 
-2.6957; 0.2169; 9.6162; 0.0; -0.0299; 0.0; 106.3; -1.18; -16.1; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 732037; 
-2.6751; 0.1918; 9.5645; 0.0; -0.0278; 0.0; 106.31; -1.21; -16.09; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 732537; 
-2.6806; 0.2302; 9.5458; 0.0; 0.0; 0.0; 106.26; -1.2; -16.1; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 733037; 
-2.6824; 0.2254; 9.6766; 0.0; -0.0385; 0.0; 106.26; -1.23; -16.09; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 733538; 
-2.6829; 0.1757; 9.6211; 0.0185; 0.0723; 0.0; 106.26; -1.21; -16.07; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 734038; 
-2.6532; 0.2046; 9.576; 0.0174; 0.0435; 0.0; 106.34; -1.22; -16.02; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 734540; 
-3.4904; 0.0733; 9.2608; -0.0348; -0.0184; 0.0; 106.43; -1.22; -16.7; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 735054; 
-4.5689; 0.1045; 9.1412; 0.0; 0.0369; 0.0; 106.53; -1.01; -19.93; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 735560; 
-4.9468; 0.0307; 8.8619; 0.0; 0.0453; 0.0; 106.51; -0.82; -23.09; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 736061; 
-4.0714; 0.0751; 9.0563; -0.0285; -0.039; 0.0; 106.49; -0.7; -24.63; 44.948524; -93.04053; 734.8; 25.199999; 19.4; 64.0; 55.0; 3.699; 736573; 
-4.1807; 0.2055; 9.0976; 0.0; 0.0; 0.0; 106.37; -0.71; -24.81; 44.948616; -93.04054; 781.9; 2.6999998; 29.0; 64.0; 55.0; 3.699; 737074; 
-4.0765; 0.1286; 9.0527; 0.0; 0.0; 0.0; 106.33; -0.75; -24.5; 44.948616; -93.04054; 781.9; 2.6999998; 29.0; 64.0; 55.0; 3.699; 737575; 
-3.675; 0.2385; 9.2813; 0.0; 0.0; 0.0; 106.31; -0.86; -24.16; 44.948616; -93.04054; 781.9; 2.6999998; 29.0; 64.0; 55.0; 3.699; 738095; 
-2.5179; 0.2458; 9.4539; 0.0256; 0.0251; 0.0; 106.35; -1.05; -21.85; 44.948616; -93.04054; 781.9; 2.6999998; 29.0; 64.0; 55.0; 3.699; 738596; 
-3.6322; 0.1409; 9.2121; 0.0; 0.0176; 0.0; 105.81; -1.33; 20.07; 44.948616; -93.04054; 781.9; 2.6999998; 29.0; 64.0; 55.0; 3.699; 739098; 
-3.7726; 0.2638; 9.0933; 0.0; 0.0; 0.0; 106.5; -1.64; -21.34; 44.948616; -93.04054; 781.9; 2.6999998; 29.0; 64.0; 55.0; 3.699; 739599; 
-3.7768; 0.2736; 9.1639; -0.0256; -0.0388; 0.0; 106.51; -1.7; -21.81; 44.948616; -93.04054; 781.9; 2.6999998; 29.0; 64.0; 55.0; 3.699; 740099; 
-3.9721; 0.3343; 9.1472; 0.0; -0.0313; 0.0; 106.5; -1.57; -22.51; 44.948616; -93.04054; 781.9; 2.6999998; 29.0; 64.0; 55.0; 3.699; 740599; 
-3.8885; 0.2516; 9.2756; 0.0203; 0.0476; 0.0; 106.43; -1.54; -22.64; 44.948616; -93.04054; 781.9; 2.6999998; 29.0; 64.0; 55.0; 3.699; 741114; 
-4.0361; 0.3582; 9.0177; 0.0; 0.0; 0.0; 106.27; -1.15; -22.67; 44.948616; -93.04054; 781.9; 2.6999998; 29.0; 64.0; 55.0; 3.699; 741614; 
-3.9118; 0.0627; 9.2993; 0.0; -0.0175; 0.0; 106.22; -0.71; -22.95; 44.948868; -93.04054; 770.0; 15.299999; 32.3; 64.0; 55.0; 3.699; 742125; 
-3.844; 0.0946; 9.2891; 0.0; -0.0175; 0.0; 106.19; -0.52; -22.84; 44.948868; -93.04054; 770.0; 15.299999; 32.3; 64.0; 55.0; 3.699; 742625; 
-3.8692; 0.1852; 9.1927; 0.0; 0.0283; 0.0; 106.3; -0.45; -22.87; 44.948868; -93.04054; 770.0; 15.299999; 32.3; 64.0; 55.0; 3.699; 743125; 
-2.4526; 0.112; 9.5982; 0.0; -0.026; 0.0175; 106.27; -0.51; -22.03; 44.948868; -93.04054; 770.0; 15.299999; 32.3; 64.0; 55.0; 3.699; 743625; 
-2.4139; 0.1507; 9.6289; 0.0; 0.103; 0.0; 106.28; -0.57; -19.28; 44.948868; -93.04054; 770.0; 15.299999; 32.3; 64.0; 55.0; 3.699; 744150; 
-3.5147; 0.2103; 9.3099; 0.0; 0.0; 0.0; 106.39; -0.57; -19.91; 44.948868; -93.04054; 770.0; 15.299999; 32.3; 64.0; 55.0; 3.699; 744650; 
-3.5193; 0.1787; 9.3647; 0.0; 0.0197; 0.0; 106.42; -0.65; -20.32; 44.948868; -93.04054; 770.0; 15.299999; 32.3; 64.0; 55.0; 3.699; 745152; 
-3.6274; 0.1012; 9.1708; 0.0; -0.041; 0.0; 106.46; -0.66; -20.79; 44.948868; -93.04054; 770.0; 15.299999; 32.3; 64.0; 55.0; 3.699; 745652; 
-3.5737; 0.1754; 9.3662; 0.0; 0.0; 0.0; 106.44; -0.69; -20.9; 44.948868; -93.04054; 770.0; 15.299999; 32.3; 64.0; 55.0; 3.699; 746163; 
-3.694; 0.1016; 9.3314; -0.0178; 0.0; 0.0; 106.39; -0.69; -21.31; 44.948868; -93.04054; 770.0; 15.299999; 32.3; 64.0; 55.0; 3.699; 746716; 
-3.6972; 0.0912; 9.4229; 0.0205; 0.0; 0.0; 106.47; -0.74; -21.54; 44.949333; -93.040535; 761.3; 30.599998; 35.5; 64.0; 55.0; 3.699; 747217; 
-3.5767; 0.0777; 9.2639; 0.0; 0.0; 0.0; 106.6; -0.83; -21.46; 44.949333; -93.040535; 761.3; 30.599998; 35.5; 64.0; 55.0; 3.699; 747752; 
-2.3775; 0.2793; 9.6094; 0.0; 0.0; 0.0; 106.65; -1.1; -19.53; 44.949333; -93.040535; 761.3; 30.599998; 35.5; 64.0; 55.0; 3.699; 748278; 
-3.2295; 0.1428; 9.2653; 0.0; 0.0208; 0.0; 106.61; -1.02; -18.62; 44.949333; -93.040535; 761.3; 30.599998; 35.5; 64.0; 55.0; 3.699; 748778; 
-3.1831; 0.2004; 9.4127; -0.0231; -0.0422; 0.0; 106.69; -1.03; 18.71; 44.949333; -93.040535; 761.3; 30.599998; 35.5; 64.0; 55.0; 3.699; 749320; 
-3.2303; 0.3097; 9.0928; 0.0; 0.0; 0.0; 106.78; -1.47; -19.08; 44.949333; -93.040535; 761.3; 30.599998; 35.5; 64.0; 55.0; 3.699; 749820; 
-3.2682; 0.4868; 9.4838; 0.0; 0.0601; 0.0; 106.65; -1.68; -19.18; 44.949333; -93.040535; 761.3; 30.599998; 35.5; 64.0; 55.0; 3.699; 750329; 
-3.2182; 0.2085; 9.0744; -0.0488; -0.0379; 0.0; 106.59; -1.56; -19.15; 44.949333; -93.040535; 761.3; 30.599998; 35.5; 64.0; 55.0; 3.699; 750829; 
-3.3247; 0.1349; 9.34; 0.0; 0.0; 0.0; 106.52; -1.42; -19.24; 44.949333; -93.040535; 761.3; 30.599998; 35.5; 64.0; 55.0; 3.699; 751329; 
-3.35; 0.2784; 9.6561; 0.0184; 0.0367; 0.0; 106.49; -1.43; -19.32; 44.949333; -93.040535; 761.3; 30.599998; 35.5; 64.0; 55.0; 3.699; 751830; 
-3.1637; 0.0931; 9.3755; 0.0; 0.0; 0.0; 106.35; -1.35; -19.39; 44.950085; -93.040504; 755.2; 55.8; 25.8; 64.0; 55.0; 3.699; 752330; 
-2.9014; 0.3404; 9.3801; 0.0; 0.0; 0.0; 106.41; -1.42; -18.77; 44.950085; -93.040504; 755.2; 55.8; 25.8; 64.0; 55.0; 3.699; 752874; 
-2.8323; 0.2323; 9.4612; -0.022; 0.0; 0.0; 106.35; -1.35; -18.32; 44.950085; -93.040504; 755.2; 55.8; 25.8; 64.0; 55.0; 3.699; 753375; 
-2.6612; 0.1193; 9.6419; 0.0; -0.0283; 0.0; 106.46; -1.06; -17.53; 44.950085; -93.040504; 755.2; 55.8; 25.8; 64.0; 55.0; 3.699; 753897; 
-2.4932; 0.066; 9.337; 0.0; 0.0377; 0.0; 106.49; -0.83; -17.07; 44.950085; -93.040504; 755.2; 55.8; 25.8; 64.0; 55.0; 3.699; 754399; 
-2.4985; 0.0516; 9.4305; 0.0; 0.0579; 0.0; 106.42; -0.5; -16.38; 44.950085; -93.040504; 755.2; 55.8; 25.8; 64.0; 55.0; 3.699; 754901; 
-2.4214; -0.0394; 9.7296; 0.0371; 0.0; 0.0; 106.37; -0.35; -16.18; 44.950085; -93.040504; 755.2; 55.8; 25.8; 64.0; 55.0; 3.699; 755401; 
-2.4369; 0.1178; 9.6656; 0.0286; 0.0; 0.0; 106.45; -0.22; -15.62; 44.95061; -93.04047; 755.5; 61.199997; 22.6; 64.0; 55.0; 3.699; 755921; 
-2.3357; -0.032; 9.3828; -0.0174; -0.0468; 0.0; 106.57; -0.34; -15.26; 44.95061; -93.04047; 755.5; 61.199997; 22.6; 64.0; 55.0; 3.699; 756421; 
-2.4618; 0.0271; 9.8772; 0.0; 0.0; 0.0; 106.67; -0.16; -15.13; 44.95061; -93.04047; 755.5; 61.199997; 22.6; 64.0; 55.0; 3.699; 756921; 
-2.3786; -0.1669; 9.7043; 0.0; 0.0; 0.0; 106.69; -0.03; -14.98; 44.95061; -93.04047; 755.5; 61.199997; 22.6; 64.0; 55.0; 3.699; 757422; 
-2.3506; 0.0228; 9.4707; 0.0; 0.0; 0.0; 106.77; 0.1; -14.67; 44.95061; -93.04047; 755.5; 61.199997; 22.6; 64.0; 55.0; 3.699; 757922; 
-2.2919; -0.0828; 9.5626; 0.0; 0.0254; 0.0; 106.91; 0.28; -14.45; 44.95061; -93.04047; 755.5; 61.199997; 22.6; 64.0; 55.0; 3.699; 758436; 
-2.0859; -0.0415; 9.7566; 0.0; 0.0414; 0.0; 107.04; 0.39; -13.92; 44.95061; -93.04047; 755.5; 61.199997; 22.6; 64.0; 55.0; 3.699; 758936; 
-2.0717; 0.0046; 9.7875; 0.0; 0.0; 0.0; 107.22; 0.19; -13.5; 44.95061; -93.04047; 755.5; 61.199997; 22.6; 64.0; 55.0; 3.699; 759436; 
-2.0171; 0.3416; 9.8584; 0.0507; 0.037; 0.0; 107.23; -0.2; -13.2; 44.95061; -93.04047; 755.5; 61.199997; 22.6; 64.0; 55.0; 3.699; 759936; 
-1.7651; 0.8146; 9.8247; 0.0269; 0.0412; -0.0212; 107.41; -1.81; -12.45; 44.95061; -93.04047; 755.5; 61.199997; 22.6; 64.0; 55.0; 3.699; 760436; 
-2.0789; 1.547; 9.4759; 0.0426; 0.0; -0.0666; 108.86; -4.15; -11.92; 44.95145; -93.040504; 751.3; 54.0; 29.0; 64.0; 55.0; 3.699; 760936; 
-2.238; 2.4303; 9.7741; 0.0; 0.0; -0.1292; 111.89; -7.53; -12.2; 44.95145; -93.040504; 751.3; 54.0; 29.0; 64.0; 55.0; 3.699; 761494; 
-2.4947; 2.5474; 9.4199; 0.0308; 0.0; -0.1591; 114.6; -9.62; -13.36; 44.95145; -93.040504; 751.3; 54.0; 29.0; 64.0; 55.0; 3.699; 761994; 
-2.6695; 2.8736; 9.835; 0.0; 0.0572; -0.1921; 113.43; -10.94; -14.77; 44.95145; -93.040504; 751.3; 54.0; 29.0; 64.0; 55.0; 3.699; 762503; 
-2.7947; 2.6022; 8.5369; 0.0; 0.0338; -0.1889; 112.51; -12.0; -16.76; 44.95145; -93.040504; 751.3; 54.0; 29.0; 64.0; 55.0; 3.699; 763003; 
-3.187; 2.4071; 9.4614; 0.035; 0.0284; -0.1825; 112.36; -12.36; -18.03; 44.95145; -93.040504; 751.3; 54.0; 29.0; 64.0; 55.0; 3.699; 763504; 
-3.3149; 2.2616; 9.4091; 0.0542; 0.0; -0.1484; 112.27; -12.33; -18.72; 44.95145; -93.040504; 751.3; 54.0; 29.0; 64.0; 55.0; 3.699; 764004; 
-3.3617; 2.0666; 9.253; 0.0798; -0.0313; -0.1548; 111.83; -12.0; -19.8; 44.95145; -93.040504; 751.3; 54.0; 29.0; 64.0; 55.0; 3.699; 764504; 
-3.3039; 2.2754; 9.1888; 0.0595; 0.021; -0.1783; 115.62; -12.24; -20.82; 44.95145; -93.040504; 751.3; 54.0; 29.0; 64.0; 55.0; 3.699; 765016; 
-3.3879; 2.5962; 9.2559; 0.0563; 0.0; -0.19; 116.02; -12.58; -21.52; 44.95145; -93.040504; 751.3; 54.0; 29.0; 64.0; 55.0; 3.699; 765557; 
-3.4222; 2.7067; 9.3665; 0.0; -0.0504; -0.2102; 116.1; -13.07; -22.13; 44.952065; -93.04021; 743.5; 51.3; 22.6; 64.0; 55.0; 3.699; 766101; 
-3.4129; 2.7326; 9.4172; 0.083; 0.0; -0.1943; 108.94; -13.34; 22.37; 44.952065; -93.04021; 743.5; 51.3; 22.6; 64.0; 55.0; 3.699; 766601; 
-3.3946; 2.774; 9.3252; 0.0574; -0.0611; -0.1889; 117.29; -13.93; -22.74; 44.952065; -93.04021; 743.5; 51.3; 22.6; 64.0; 55.0; 3.699; 767104; 
-3.386; 2.8001; 9.4069; 0.0681; 0.0; -0.1921; 117.19; -14.02; -23.22; 44.952065; -93.04021; 743.5; 51.3; 22.6; 64.0; 55.0; 3.699; 767604; 
-3.5584; 2.6913; 9.5774; 0.0915; 0.0881; -0.1932; 119.16; -14.05; -23.44; 44.952065; -93.04021; 743.5; 51.3; 22.6; 64.0; 55.0; 3.699; 768104; 
-3.4948; 2.0677; 9.307; 0.0659; 0.0; -0.1399; 120.75; -13.97; -23.49; 44.952065; -93.04021; 743.5; 51.3; 22.6; 64.0; 55.0; 3.699; 768621; 
-3.5529; 1.378; 9.5455; 0.0265; 0.0593; -0.0887; 119.46; -13.53; -23.4; 44.952065; -93.04021; 743.5; 51.3; 22.6; 64.4; 55.0; 3.738; 769136; 
-3.4083; 0.9812; 9.3017; 0.0; 0.0; -0.0647; 116.1; -9.8; -22.6; 44.952065; -93.04021; 743.5; 51.3; 22.6; 64.4; 55.0; 3.738; 769636; 
-3.4205; 0.2871; 9.3626; 0.0186; 0.0294; 0.0; 115.9; -8.42; -22.29; 44.952065; -93.04021; 743.5; 51.3; 22.6; 64.4; 55.0; 3.738; 770162; 
-3.3249; 0.3739; 8.8679; 0.0; 0.0; 0.0; 116.22; -6.16; -21.37; 44.952065; -93.04021; 743.5; 51.3; 22.6; 64.4; 55.0; 3.738; 770668; 
-3.411; 0.1587; 9.5304; 0.0247; 0.0; 0.0; 116.6; -4.71; -20.9; 44.952236; -93.03937; 727.4; 49.5; 25.8; 64.4; 55.0; 3.738; 771187; 
-3.3824; 0.2491; 9.4148; 0.0438; 0.0423; 0.0; 117.15; -3.88; -20.66; 44.952236; -93.03937; 727.4; 49.5; 25.8; 64.4; 55.0; 3.738; 771688; 
